Year,Cohort,District,FTE_In_District,FTE_Out_District,FTE_Foundation,Teachers_PPE,"Insurance, Retirement and Other_PPE",Pupil Services_PPE,Other Teaching Services_PPE,Operations and Maintenance_PPE,Instructional Leadership_PPE,Administration_PPE,"Guidance, Counseling and Testing_PPE",Other_PPE,Ch70 Aid,Req NSS (minus Ch70),Actual NSS (minus Req NSS)
2014,Tiny,Williamsburg,,,,6925.0,2644.0,1221.0,1266.0,973.0,955.0,503.0,257.0,697.0,2588.4271324187816,6865.401015228426,2546.6080581975066
2014,Small,Deerfield,,,,5034.0,1812.0,772.0,2682.0,921.0,675.0,606.0,331.0,539.0,3054.0494186046512,7884.677325581395,3213.3915705926024
2014,Small,Frontier,,,,5624.0,2944.0,1698.0,1578.0,1433.0,1052.0,573.0,824.0,934.0,4772.252173913043,8258.104347826087,4250.255652173913
2014,Small,Hadley,,,,4794.0,1589.0,1264.0,761.0,1101.0,1113.0,662.0,224.0,453.0,1362.006184476587,8680.681114551084,1171.5532241508872
2014,Small,Hampshire,,,,5690.0,2535.0,1850.0,878.0,1136.0,1148.0,426.0,576.0,726.0,4095.7294117647057,6042.900653594771,3508.142483660131
2014,Small,Hatfield,,,,4996.0,1287.0,1345.0,1082.0,1346.0,770.0,899.0,398.0,394.0,2116.7465940054494,8681.316076294277,2785.493418149054
2014,Small,Lee,,,,6178.0,3391.0,1506.0,1614.0,1346.0,1042.0,653.0,519.0,516.0,2871.562865497076,8404.051169590643,4436.349606381773
2014,Small,Lenox,,,,7252.0,2970.0,1374.0,1239.0,1398.0,862.0,733.0,467.0,899.0,2001.162393162393,9434.353846153846,7557.090598290598
2014,Small,Mount Greylock,,,,6880.0,3733.0,2006.0,1177.0,1725.0,836.0,519.0,650.0,921.0,,,
2014,Small,Orange,,,,4232.0,2493.0,1447.0,966.0,1091.0,864.0,690.0,401.0,527.0,8360.136142625608,3200.606158833063,-103.80776831685344
2014,Small,Ralph C Mahar,,,,4653.0,2270.0,2133.0,538.0,1380.0,784.0,824.0,522.0,521.0,,,
2014,Small,Southampton,,,,4478.0,1204.0,756.0,903.0,603.0,634.0,388.0,232.0,466.0,5074.9504132231405,5550.382231404959,168.22353237859852
2014,Small,Southern Berkshire,,,,6517.0,4329.0,2426.0,1790.0,1616.0,1227.0,677.0,536.0,542.0,,,
2014,Medium,Amherst,,,,6627.0,4189.0,1223.0,2610.0,1451.0,1275.0,809.0,538.0,1098.0,4804.460472697637,7157.3365933170335,6496.46503727782
2014,Medium,Amherst-Pelham,,,,6765.0,3954.0,1764.0,1739.0,1585.0,1545.0,907.0,733.0,424.0,5865.270082226439,7379.941808981657,3837.705249841872
2014,Medium,Athol-Royalston,,,,4824.0,2849.0,1724.0,1292.0,1000.0,1034.0,507.0,482.0,255.0,9899.617612977983,1371.8783314020857,217.43684820393972
2014,Medium,Berkshire Hills,,,,5926.0,3286.0,1887.0,1006.0,1270.0,1493.0,820.0,450.0,320.0,,,
2014,Medium,Easthampton,,,,4605.0,2238.0,801.0,796.0,1080.0,739.0,592.0,355.0,401.0,4184.603701687534,5964.525857376157,426.5931982297104
2014,Medium,Gateway,,,,4855.0,2612.0,2187.0,1432.0,1344.0,1115.0,736.0,539.0,386.0,5189.919741697417,5637.64298892989,1310.8459409594095
2014,Medium,Gill-Montague,,,,5138.0,3681.0,1878.0,1632.0,1607.0,1436.0,477.0,649.0,723.0,5464.247963800905,5106.420814479638,2995.433484162896
2014,Medium,Granby,,,,4810.0,1370.0,1423.0,979.0,910.0,701.0,588.0,661.0,270.0,4924.989094874592,5155.641221374046,800.918502056896
2014,Medium,Greenfield,,,,5371.0,3001.0,1424.0,1311.0,1359.0,984.0,656.0,125.0,662.0,5817.741276050829,4793.953681131156,1393.303921677372
2014,Medium,Hoosac Valley Regional,,,,4875.0,3052.0,1495.0,1059.0,959.0,718.0,487.0,395.0,355.0,,,
2014,Medium,Mohawk Trail,,,,5532.0,3479.0,2071.0,1686.0,1853.0,1437.0,607.0,413.0,574.0,,,
2014,Medium,Monson,,,,4140.0,1813.0,1525.0,1603.0,928.0,951.0,466.0,572.0,545.0,5984.290953545233,4399.107579462103,418.6564482096446
2014,Medium,North Adams,,,,5460.0,3213.0,1352.0,1411.0,1252.0,1488.0,539.0,353.0,366.0,,,
2014,Medium,Palmer,,,,5239.0,2585.0,1291.0,836.0,753.0,736.0,409.0,386.0,528.0,6535.135301353013,4700.710947109471,-590.3833034122534
2014,Medium,Pioneer Valley,,,,5981.0,3033.0,2392.0,1437.0,1290.0,1026.0,440.0,305.0,381.0,,,
2014,Medium,Southwick-Tolland-Granville Regional School District,,,,4963.0,1528.0,1488.0,871.0,786.0,978.0,342.0,544.0,518.0,,,
2014,Medium,Ware,,,,4326.0,2462.0,1515.0,1256.0,996.0,923.0,452.0,387.0,347.0,6182.694226657163,4392.207545675984,-267.62961407334507
2014,Large,Agawam,,,,4939.0,2140.0,1125.0,1275.0,952.0,832.0,499.0,488.0,500.0,4559.234845124052,5460.515292390506,2217.6014987674657
2014,Large,Belchertown,,,,4320.0,1799.0,1210.0,1011.0,1106.0,884.0,480.0,410.0,376.0,5225.60007788162,4217.080218068536,746.0572156382557
2014,Large,Central Berkshire,,,,5399.0,3039.0,1774.0,1261.0,1186.0,945.0,538.0,523.0,794.0,,,
2014,Large,Chicopee,,,,5114.0,2079.0,1567.0,1111.0,1048.0,1066.0,560.0,261.0,555.0,7379.233515057113,3689.001817237799,331.78693791928
2014,Large,East Longmeadow,,,,5248.0,1685.0,1075.0,1397.0,770.0,676.0,546.0,447.0,569.0,,,
2014,Large,Hampden-Wilbraham,,,,4854.0,1988.0,1503.0,1051.0,1099.0,766.0,419.0,537.0,433.0,3430.464707664344,6184.793395940624,1346.6691911541957
2014,Large,Holyoke,,,,6015.0,2364.0,2057.0,1635.0,1305.0,1317.0,603.0,513.0,1072.0,10496.246494798734,1426.6641037238053,196.025374775819
2014,Large,Longmeadow,,,,5393.0,1595.0,866.0,1226.0,1067.0,778.0,572.0,487.0,813.0,1534.4626652375848,7953.939264022865,3058.8135983518387
2014,Large,Ludlow,,,,4623.0,2626.0,1288.0,1138.0,868.0,802.0,462.0,416.0,479.0,4668.788400702988,5189.701933216169,1489.8519828699543
2014,Large,Northampton,,,,4454.0,2572.0,1101.0,1268.0,966.0,753.0,529.0,442.0,589.0,2532.7908402452217,7798.113234763794,1408.452801648987
2014,Large,Pittsfield,,,,5200.0,3076.0,1019.0,1286.0,1140.0,739.0,317.0,423.0,813.0,6228.667981517002,4558.938966391884,1211.363885529878
2014,Large,South Hadley,,,,5083.0,2022.0,1200.0,1120.0,1085.0,717.0,602.0,399.0,1212.0,,,
2014,Large,West Springfield,,,,4718.0,1834.0,1444.0,1184.0,816.0,709.0,318.0,607.0,476.0,,,
2014,Large,Westfield,,,,5048.0,2703.0,1314.0,1088.0,899.0,895.0,250.0,446.0,469.0,5716.94027451962,4635.657389801209,1303.196239018131
2014,Springfield,Springfield,,,,4823.0,2496.0,1852.0,1086.0,997.0,1245.0,677.0,405.0,1734.0,10403.488570021806,1378.9451285932876,4.550710654823876e-05
2015,Tiny,Chesterfield-Goshen,,,,6138.0,1819.0,1804.0,926.0,1447.0,979.0,705.0,228.0,561.0,5006.027397260274,5363.842465753424,3860.123287671233
2015,Tiny,Clarksburg,,,,5459.0,3043.0,1547.0,1826.0,906.0,1025.0,623.0,264.0,386.0,8845.5,2973.54,862.92
2015,Tiny,Conway,,,,4927.0,2286.0,1461.0,2886.0,1302.0,1123.0,505.0,495.0,901.0,4125.027210884354,7245.687074829932,2817.714285714286
2015,Tiny,Erving,,,,8494.0,4592.0,1878.0,3943.0,1961.0,1443.0,1104.0,510.0,834.0,1680.5252918287938,7979.906614785992,7706.241245136187
2015,Tiny,Farmington River Reg,,,,5953.0,6990.0,4162.0,2929.0,2265.0,2086.0,1490.0,564.0,1307.0,,,
2015,Tiny,Florida,,,,6008.0,4139.0,2140.0,2127.0,1367.0,1612.0,849.0,155.0,366.0,6034.460674157303,5174.471910112359,5667.0224719101125
2015,Tiny,Hancock,,,,7612.0,519.0,1485.0,1661.0,878.0,2758.0,581.0,371.0,822.0,2212.3888888888887,8062.355555555556,743.7555555555556
2015,Tiny,Hawlemont,,,,5318.0,3011.0,1654.0,2217.0,1804.0,2101.0,799.0,265.0,314.0,6444.231578947369,5593.063157894737,3364.0421052631577
2015,Tiny,Leverett,,,,6868.0,3041.0,1781.0,2274.0,2272.0,1357.0,809.0,292.0,563.0,2772.16,8408.84,9738.89
2015,Tiny,New Salem-Wendell,,,,4379.0,2610.0,887.0,2879.0,1292.0,1672.0,818.0,434.0,472.0,,,
2015,Tiny,Pelham,,,,6540.0,3376.0,1000.0,2218.0,1080.0,1288.0,806.0,696.0,780.0,3175.0857142857144,8859.614285714286,9427.157142857142
2015,Tiny,Petersham,,,,5670.0,2888.0,1697.0,1172.0,1740.0,1356.0,214.0,746.0,416.0,7444.0,7966.771929824561,7648.070175438596
2015,Tiny,Richmond,,,,9760.0,3010.0,1639.0,1365.0,1524.0,1540.0,546.0,625.0,588.0,2357.321917808219,8516.465753424658,10677.684931506848
2015,Tiny,Rowe,,,,7946.0,4167.0,2591.0,1784.0,1319.0,2288.0,1237.0,254.0,847.0,1640.6666666666667,8347.063492063493,16298.380952380952
2015,Tiny,Savoy,,,,5569.0,7349.0,1622.0,2818.0,1093.0,1913.0,1159.0,263.0,446.0,7774.292307692308,4594.261538461538,4288.123076923077
2015,Tiny,Shutesbury,,,,5620.0,2328.0,1073.0,2164.0,1384.0,1192.0,884.0,354.0,636.0,4209.861419914894,4888.425531914894,7170.599572992906
2015,Tiny,Westhampton,,,,5096.0,2250.0,1174.0,1367.0,1041.0,1161.0,459.0,317.0,756.0,3292.355072463768,6932.775362318841,4619.862154549104
2015,Tiny,Whately,,,,4693.0,2810.0,1310.0,3063.0,1761.0,1487.0,564.0,793.0,623.0,2526.415025530303,7815.666666666667,9760.665782550504
2015,Tiny,Williamsburg,,,,6822.0,1925.0,1284.0,948.0,1270.0,981.0,495.0,243.0,461.0,2737.3411972686167,7413.005319148936,3264.246658133843
2015,Small,Deerfield,,,,5270.0,1668.0,817.0,2370.0,933.0,840.0,522.0,298.0,859.0,3026.694285714286,7800.717142857143,3008.2951484370524
2015,Small,Frontier,,,,5640.0,3048.0,1764.0,1566.0,1744.0,966.0,618.0,814.0,813.0,4788.967013888889,8247.029513888889,4903.201388888889
2015,Small,Hadley,,,,4887.0,1703.0,1443.0,995.0,914.0,882.0,734.0,279.0,403.0,1496.417855138557,8535.647527910685,1686.047104973193
2015,Small,Hampshire,,,,6154.0,2850.0,2209.0,932.0,1200.0,1136.0,470.0,626.0,811.0,4202.644,6252.458666666666,3592.729333333333
2015,Small,Hatfield,,,,5280.0,1219.0,1386.0,1129.0,1820.0,777.0,779.0,500.0,219.0,2096.5893333333333,8254.349333333334,2978.291172213336
2015,Small,Lee,,,,6477.0,3736.0,1568.0,1790.0,1453.0,1034.0,686.0,549.0,517.0,2996.481089258699,8720.82602118003,4663.497496558058
2015,Small,Lenox,,,,7639.0,3284.0,1309.0,1295.0,1534.0,1046.0,716.0,479.0,971.0,2053.908145580589,8735.97227036395,9290.951669687773
2015,Small,Mount Greylock,,,,7123.0,3946.0,1904.0,969.0,1787.0,887.0,566.0,626.0,650.0,,,
2015,Small,Orange,,,,4250.0,2364.0,1544.0,1146.0,909.0,922.0,549.0,561.0,590.0,8331.286634460548,3024.24217882689,-40.29141470600796
2015,Small,Southampton,,,,4370.0,1247.0,855.0,941.0,610.0,663.0,418.0,217.0,308.0,4977.169354838709,5726.542338709677,-52.29698634491445
2015,Small,Southern Berkshire,,,,7360.0,4556.0,2559.0,2096.0,1599.0,1246.0,704.0,516.0,516.0,,,
2015,Small,Sunderland,,,,5187.0,821.0,1348.0,3090.0,1222.0,889.0,577.0,394.0,721.0,4862.936416184971,7780.757225433526,663.4782816919773
2015,Medium,Amherst,,,,6841.0,4201.0,1257.0,2840.0,1577.0,1175.0,919.0,545.0,1265.0,4917.176763485477,7309.774273858921,7158.729996591868
2015,Medium,Amherst-Pelham,,,,6704.0,4086.0,1975.0,1770.0,1473.0,1429.0,953.0,778.0,599.0,6089.742969260955,7511.051667756704,4343.611510791367
2015,Medium,Athol-Royalston,,,,4705.0,3019.0,1792.0,1410.0,1103.0,1145.0,540.0,507.0,326.0,9964.930191972076,1454.8801628853985,260.4194299011053
2015,Medium,Berkshire Hills,,,,6004.0,3674.0,1847.0,1116.0,1413.0,1679.0,864.0,548.0,308.0,,,
2015,Medium,Easthampton,,,,5075.0,2278.0,728.0,774.0,1096.0,764.0,632.0,436.0,389.0,4338.758136924804,6366.076879910213,314.68986372359507
2015,Medium,Gateway,,,,5281.0,2741.0,2229.0,1450.0,1340.0,1156.0,777.0,537.0,358.0,5302.554409005628,5742.1904315197,1381.3480300187616
2015,Medium,Gill-Montague,,,,5542.0,3913.0,1950.0,1560.0,1544.0,1362.0,577.0,682.0,589.0,5524.083788706739,5305.687613843352,3574.650273224044
2015,Medium,Granby,,,,4429.0,1465.0,1056.0,1136.0,725.0,739.0,647.0,739.0,361.0,5325.721830985915,5511.735915492958,334.5958231155883
2015,Medium,Hoosac Valley Regional,,,,4799.0,3125.0,1441.0,1122.0,943.0,757.0,456.0,226.0,374.0,,,
2015,Medium,Mohawk Trail,,,,5499.0,3510.0,2375.0,1803.0,1737.0,1512.0,606.0,412.0,523.0,,,
2015,Medium,Monson,,,,4504.0,1950.0,1579.0,1595.0,1007.0,1198.0,499.0,583.0,600.0,6290.123720136518,4706.705631399317,190.14505119453923
2015,Medium,North Adams,,,,5393.0,3231.0,1576.0,1513.0,1109.0,1431.0,564.0,364.0,318.0,,,
2015,Medium,Palmer,,,,5376.0,2721.0,1360.0,816.0,907.0,791.0,443.0,380.0,346.0,6956.591650358773,5074.630789302022,-407.228962818004
2015,Medium,Pioneer Valley,,,,5398.0,3467.0,1962.0,1044.0,1390.0,743.0,1017.0,180.0,276.0,,,
2015,Medium,Ralph C Mahar,,,,4716.0,2186.0,2250.0,552.0,1356.0,1101.0,554.0,564.0,397.0,,,
2015,Medium,Ware,,,,4485.0,2577.0,1899.0,1219.0,1058.0,814.0,603.0,424.0,390.0,6267.373027259684,4268.682459501365,4.760973748772364
2015,Large,Agawam,,,,5135.0,2372.0,1154.0,1460.0,1005.0,846.0,613.0,502.0,458.0,4647.5800572752405,5487.196494692668,2889.013050064673
2015,Large,Belchertown,,,,4514.0,1904.0,1347.0,1089.0,1249.0,846.0,500.0,408.0,405.0,5407.808263136783,4464.04171680706,905.0276998017644
2015,Large,Central Berkshire,,,,5479.0,3314.0,1807.0,1287.0,1392.0,930.0,504.0,532.0,646.0,,,
2015,Large,Chicopee,,,,5378.0,2128.0,1515.0,1113.0,1057.0,1086.0,532.0,269.0,633.0,7380.548794637102,3750.026814490138,323.2483922214976
2015,Large,East Longmeadow,,,,5398.0,1747.0,1123.0,1418.0,749.0,641.0,571.0,478.0,621.0,,,
2015,Large,Greenfield,,,,5333.0,3035.0,1685.0,1365.0,1231.0,1119.0,654.0,161.0,521.0,5803.298962314891,4727.234382566586,1787.697647854601
2015,Large,Hampden-Wilbraham,,,,5006.0,2099.0,1609.0,1083.0,1274.0,787.0,455.0,522.0,404.0,3507.1537515375157,6273.35209102091,1553.4572570725709
2015,Large,Holyoke,,,,5454.0,2245.0,2098.0,1712.0,1280.0,1239.0,595.0,526.0,877.0,10651.007783882784,1479.2535103785103,88.459383532157
2015,Large,Longmeadow,,,,5689.0,1731.0,778.0,1271.0,1142.0,766.0,606.0,539.0,819.0,1582.273749093546,7885.108411892676,3916.273489713058
2015,Large,Ludlow,,,,5049.0,2851.0,1373.0,1225.0,1019.0,891.0,529.0,416.0,502.0,4835.83049619703,5415.177834118073,2035.825568735651
2015,Large,Northampton,,,,4740.0,2550.0,1178.0,1408.0,1200.0,751.0,581.0,438.0,716.0,2528.896256684492,8013.14688057041,1561.0804850775423
2015,Large,Pittsfield,,,,5349.0,3301.0,1160.0,1364.0,1169.0,928.0,328.0,431.0,750.0,6292.417072485126,4626.843037167012,1608.3270838105557
2015,Large,South Hadley,,,,5256.0,2067.0,1294.0,1167.0,1200.0,820.0,611.0,416.0,1078.0,,,
2015,Large,Southwick-Tolland-Granville Regional School District,,,,5443.0,1597.0,1530.0,1009.0,852.0,988.0,404.0,558.0,537.0,,,
2015,Large,West Springfield,,,,4821.0,2066.0,1409.0,1194.0,853.0,706.0,343.0,608.0,441.0,,,
2015,Large,Westfield,,,,5269.0,2641.0,1353.0,1130.0,1030.0,928.0,258.0,451.0,408.0,5842.502108724011,4828.917150395778,1074.6693092358605
2015,Springfield,Springfield,,,,4963.0,2467.0,1985.0,1150.0,1121.0,1208.0,596.0,408.0,1241.0,10488.14185359068,1254.2830116501475,1.721965400357181
2016,Tiny,Chesterfield-Goshen,,,,6500.0,2041.0,1815.0,1281.0,1402.0,964.0,700.0,459.0,485.0,5399.117647058823,5852.286764705882,4695.095588235294
2016,Tiny,Clarksburg,,,,5876.0,2740.0,1516.0,2040.0,688.0,1053.0,606.0,249.0,593.0,9853.333333333334,3254.911111111111,1512.2174683181647
2016,Tiny,Conway,,,,5178.0,2234.0,1617.0,3289.0,1349.0,1836.0,589.0,510.0,1037.0,4206.924137931034,7632.489655172414,2409.718032250078
2016,Tiny,Erving,,,,9410.0,5415.0,1666.0,4942.0,2090.0,1640.0,1004.0,558.0,894.0,1718.7058823529412,7917.760784313726,8480.945098039216
2016,Tiny,Farmington River Reg,,,,6689.0,7806.0,4790.0,3283.0,2439.0,2071.0,1551.0,479.0,1281.0,,,
2016,Tiny,Florida,,,,6277.0,4846.0,1659.0,1883.0,1208.0,1898.0,774.0,198.0,509.0,6343.435294117647,5525.011764705882,7557.327357337605
2016,Tiny,Hancock,,,,8138.0,590.0,2176.0,1935.0,897.0,3083.0,895.0,0.0,507.0,2679.866666666667,8400.213333333333,4489.3196
2016,Tiny,Hawlemont,,,,5411.0,3230.0,1937.0,2610.0,1855.0,1834.0,875.0,279.0,295.0,6607.817204301075,5723.4731182795695,4377.602150537635
2016,Tiny,Leverett,,,,6967.0,2937.0,1397.0,2281.0,1707.0,1344.0,842.0,304.0,529.0,2690.538461538461,8112.192307692308,9977.019347011148
2016,Tiny,New Salem-Wendell,,,,4381.0,2748.0,1084.0,2977.0,1202.0,1543.0,871.0,449.0,454.0,,,
2016,Tiny,Pelham,,,,6418.0,3473.0,1114.0,2541.0,942.0,1322.0,980.0,683.0,652.0,3069.6027397260277,8588.356164383562,10087.368493150683
2016,Tiny,Petersham,,,,5410.0,2139.0,1634.0,1217.0,1502.0,1205.0,268.0,752.0,710.0,7340.6551724137935,8263.327586206897,5223.689655172414
2016,Tiny,Richmond,,,,7749.0,3459.0,2180.0,763.0,1077.0,1009.0,810.0,0.0,296.0,2823.121951219512,9065.21138211382,11635.27
2016,Tiny,Rowe,,,,10680.0,5142.0,3034.0,2161.0,2320.0,3027.0,1544.0,264.0,939.0,1873.7857142857144,7788.071428571428,15810.007796062637
2016,Tiny,Savoy,,,,5499.0,4297.0,1425.0,2252.0,1154.0,2278.0,871.0,174.0,275.0,8175.467741935484,5179.387096774193,2214.9352673327967
2016,Tiny,Shutesbury,,,,6612.0,3107.0,906.0,2817.0,1637.0,1517.0,1084.0,434.0,684.0,4201.13698630137,4954.568493150685,6322.546619502537
2016,Tiny,Westhampton,,,,5742.0,2316.0,1215.0,1121.0,1024.0,1247.0,542.0,260.0,529.0,3341.3868613138684,7041.014598540146,5547.998164863054
2016,Tiny,Whately,,,,4907.0,2001.0,1148.0,3354.0,1807.0,1649.0,583.0,708.0,781.0,2835.281882331461,8378.14606741573,9322.481976661187
2016,Tiny,Williamsburg,,,,6656.0,2029.0,1421.0,931.0,1057.0,1335.0,436.0,373.0,454.0,2806.730513981081,7589.416216216216,4036.9447159928673
2016,Tiny,Worthington,,,,5395.0,1426.0,3382.0,1507.0,244.0,2439.0,649.0,50.0,521.0,1957.1304347826087,8263.878260869566,2049.7707910076147
2016,Small,Deerfield,,,,5830.0,1803.0,867.0,2417.0,930.0,1110.0,539.0,381.0,985.0,3095.559420289855,7991.840579710145,3042.51806450064
2016,Small,Frontier,,,,5484.0,3400.0,1857.0,1557.0,1522.0,964.0,663.0,739.0,859.0,4898.577738515901,8454.09363957597,5452.885159010601
2016,Small,Hadley,,,,5256.0,1758.0,1488.0,828.0,870.0,1068.0,774.0,351.0,515.0,1560.6039200849018,8611.486088379705,2651.788148947609
2016,Small,Hampshire,,,,6534.0,2660.0,2066.0,980.0,1169.0,1109.0,510.0,637.0,1096.0,4319.25476839237,6569.568119891008,3916.261580381472
2016,Small,Hatfield,,,,5605.0,1329.0,1524.0,1302.0,1713.0,864.0,944.0,503.0,407.0,2088.57217847769,8153.475065616798,3175.393337853678
2016,Small,Lee,,,,6498.0,3994.0,1592.0,1849.0,1720.0,921.0,492.0,565.0,518.0,3320.630615640599,9256.349417637271,6024.456085886223
2016,Small,Lenox,,,,7711.0,3568.0,1333.0,1346.0,2027.0,1000.0,811.0,452.0,1035.0,2299.6737044145875,9085.038387715931,12470.026811760426
2016,Small,Mount Greylock,,,,6645.0,4362.0,2004.0,1194.0,1518.0,849.0,540.0,706.0,204.0,,,
2016,Small,Orange,,,,4379.0,2497.0,1632.0,1442.0,601.0,933.0,545.0,525.0,432.0,8289.742811501597,3048.499949732318,44.216726767412496
2016,Small,Southampton,,,,4766.0,1419.0,858.0,993.0,644.0,685.0,484.0,229.0,304.0,5063.114285714286,6123.329194340975,138.1920854267018
2016,Small,Southern Berkshire,,,,6515.0,5214.0,2591.0,2093.0,1640.0,1288.0,848.0,611.0,818.0,,,
2016,Small,Sunderland,,,,4678.0,775.0,1200.0,3072.0,1040.0,940.0,471.0,378.0,1052.0,4832.36,8232.565714285714,-33.61523348158492
2016,Medium,Amherst,,,,7712.0,4295.0,1267.0,2652.0,1530.0,1131.0,944.0,583.0,1242.0,4995.803691275168,7578.545302013423,7611.235382081412
2016,Medium,Amherst-Pelham,,,,6590.0,4103.0,2110.0,1883.0,1577.0,1437.0,926.0,798.0,860.0,6102.8178851174935,7614.05091383812,4345.805483028721
2016,Medium,Athol-Royalston,,,,4709.0,3061.0,1837.0,1516.0,985.0,929.0,571.0,516.0,517.0,10001.537565521256,1565.219569015725,665.743412929529
2016,Medium,Berkshire Hills,,,,6223.0,4194.0,2065.0,1318.0,1399.0,1393.0,937.0,604.0,614.0,,,
2016,Medium,Easthampton,,,,4767.0,2260.0,1186.0,836.0,1096.0,812.0,596.0,464.0,379.0,4383.3241262683205,6647.691093573844,347.48364976865344
2016,Medium,Gateway,,,,5697.0,3168.0,2631.0,1567.0,1370.0,1275.0,886.0,568.0,389.0,5822.498947368421,5859.345263157895,1761.1231578947368
2016,Medium,Gill-Montague,,,,5647.0,4265.0,1983.0,1803.0,1513.0,1644.0,727.0,530.0,677.0,5594.737373737374,5535.683195592286,4023.507125803491
2016,Medium,Granby,,,,5197.0,1552.0,1822.0,1231.0,854.0,810.0,690.0,825.0,324.0,5613.072660098522,5888.786945812808,796.0183057949346
2016,Medium,Hoosac Valley Regional,,,,4920.0,3338.0,1486.0,1074.0,975.0,797.0,611.0,247.0,368.0,,,
2016,Medium,Mohawk Trail,,,,5332.0,3460.0,2348.0,1971.0,1380.0,1490.0,622.0,463.0,460.0,,,
2016,Medium,Monson,,,,4722.0,2167.0,1751.0,1520.0,968.0,1356.0,519.0,599.0,641.0,6751.300182481752,4941.220802919708,327.80565693430657
2016,Medium,North Adams,,,,4861.0,3324.0,1536.0,1356.0,1085.0,2161.0,599.0,377.0,368.0,,,
2016,Medium,Palmer,,,,5419.0,2728.0,1344.0,822.0,1006.0,785.0,442.0,415.0,437.0,7129.900066622252,4956.390406395736,179.71144570286654
2016,Medium,Pioneer Valley,,,,5739.0,3556.0,2556.0,1329.0,1501.0,961.0,979.0,629.0,516.0,,,
2016,Medium,Ralph C Mahar,,,,5138.0,2409.0,2142.0,672.0,1319.0,1025.0,617.0,539.0,402.0,,,
2016,Medium,Southwick-Tolland-Granville Regional School District,,,,5694.0,1846.0,1585.0,1010.0,819.0,1022.0,414.0,588.0,556.0,,,
2016,Medium,Ware,,,,4439.0,2609.0,1882.0,1425.0,946.0,764.0,492.0,360.0,425.0,6451.8530909090905,4005.6792727272727,612.4835868063338
2016,Large,Agawam,,,,5619.0,2536.0,1254.0,1506.0,1070.0,983.0,647.0,505.0,585.0,4716.5890386299525,5663.725641664591,3219.727749753648
2016,Large,Belchertown,,,,4566.0,1942.0,1380.0,1148.0,1158.0,840.0,526.0,452.0,487.0,5640.021241149521,4741.236151603499,1134.2671251466938
2016,Large,Central Berkshire,,,,5459.0,3791.0,1815.0,1196.0,1375.0,1033.0,620.0,502.0,572.0,,,
2016,Large,Chicopee,,,,5847.0,2066.0,1798.0,1134.0,1001.0,1134.0,505.0,254.0,461.0,7579.205934793683,3848.0236882322974,253.8615603883311
2016,Large,East Longmeadow,,,,5616.0,2342.0,1181.0,1421.0,712.0,667.0,649.0,505.0,625.0,,,
2016,Large,Greenfield,,,,5953.0,3224.0,1701.0,1493.0,1393.0,1006.0,799.0,179.0,702.0,5876.470877529418,4823.93017578125,2156.5398646580816
2016,Large,Hampden-Wilbraham,,,,5152.0,2197.0,1582.0,1198.0,1324.0,826.0,527.0,528.0,399.0,3654.937619350732,6657.231699554424,2056.33047422024
2016,Large,Holyoke,,,,5057.0,2271.0,2216.0,1973.0,1483.0,1472.0,544.0,458.0,1036.0,10625.310137068836,1514.6137972586232,-103.03123825908354
2016,Large,Longmeadow,,,,5813.0,1835.0,888.0,1324.0,1187.0,740.0,683.0,533.0,649.0,1577.4407684098185,7756.767698327997,4140.901138052562
2016,Large,Ludlow,,,,5301.0,3026.0,1480.0,1331.0,895.0,928.0,603.0,429.0,633.0,5006.988059701493,5758.912686567164,2512.451675209742
2016,Large,Northampton,,,,4965.0,2260.0,1102.0,1457.0,1324.0,787.0,587.0,504.0,700.0,2588.6263100831225,8256.881821467294,1713.1236944523478
2016,Large,Pittsfield,,,,5682.0,3157.0,1141.0,1429.0,1164.0,686.0,339.0,473.0,710.0,6430.699935400517,4697.386627906977,1626.3621698357936
2016,Large,South Hadley,,,,5318.0,2192.0,1322.0,1260.0,1314.0,780.0,564.0,418.0,1055.0,,,
2016,Large,West Springfield,,,,5005.0,2047.0,1540.0,1313.0,881.0,750.0,338.0,606.0,603.0,,,
2016,Large,Westfield,,,,5529.0,2847.0,1295.0,1120.0,903.0,924.0,266.0,434.0,605.0,5983.849029080732,4946.669716541083,1354.0760224525368
2016,Springfield,Springfield,,,,5196.0,2566.0,2078.0,1135.0,1027.0,1282.0,580.0,389.0,1376.0,10672.630100103555,1256.6771487745943,2.0525955899423427
2017,Tiny,Chesterfield-Goshen,,,,8001.0,2323.0,1754.0,1412.0,1267.0,1035.0,776.0,490.0,277.0,5976.612903225807,6192.129032258064,4996.5161290322585
2017,Tiny,Clarksburg,,,,5615.0,3094.0,1264.0,1773.0,717.0,1001.0,608.0,270.0,609.0,10189.857142857143,3500.9142857142856,1514.0342857142855
2017,Tiny,Conway,,,,5637.0,2859.0,1507.0,3865.0,1383.0,1945.0,560.0,534.0,1036.0,4607.268656716418,7628.104477611941,4648.178667877481
2017,Tiny,Erving,,,,9088.0,6317.0,2553.0,4674.0,2247.0,1650.0,1386.0,536.0,890.0,1919.9787234042556,8018.263829787234,11235.15671169782
2017,Tiny,Farmington River Reg,,,,5953.0,7948.0,4646.0,2797.0,2048.0,2319.0,1477.0,593.0,1346.0,,,
