District,Metric_Type,Category,Latest_Year,Latest_Value,Year_5yr,Value_5yr,Year_10yr,Value_10yr,Start_Year,Start_Value,CAGR_5yr,CAGR_10yr,CAGR_15yr
Everett,Expenditure,Operations and Maintenance,2024,1449.0,2019,1048.0,2014,908.0,2009,1014.0,0.06694349655673504,0.047847915292054566,0.024083483904498326
Everett,Expenditure,Instructional Leadership,2024,1005.0,2019,1330.0,2014,1230.0,2009,1108.0,-0.05449705879160616,-0.019999956360412074,-0.006483493983707955
Everett,Expenditure,Administration,2024,558.0,2019,368.0,2014,340.0,2009,315.0,0.0868191346653111,0.05078902513208683,0.038854940915724834
Everett,Expenditure,"Guidance, Counseling and Testing",2024,477.0,2019,207.0,2014,184.0,2009,247.0,0.181706451936257,0.09994268436924258,0.04485195997331903
Everett,Expenditure,Other,2024,2729.0,2019,577.0,2014,554.0,2009,630.0,0.3644748793411292,0.1728686474541301,0.10266654713192636
Everett,Expenditure,Total PPE,2024,20978.0,2019,13835.0,2014,12195.0,2009,11506.0,0.08681840260334761,0.055743041527423154,0.040852798198904416
Everett,Enrollment,In-District FTE Pupils,2024,7416.1,2019,7144.5,2014,6847.4,2009,5609.6,0.0074900073442494275,0.008010341917399577,0.018785868319035837
Everett,Enrollment,Out-of-District FTE Pupils,2024,885.9,2019,886.9,2014,639.0,2009,524.7,-0.00022560633994539447,0.03320948488617392,0.035535302793403556
Everett,NSS,Ch70 Aid,2024,14071.086304649112,2019,8919.66104190055,2014,8031.811367597167,2009,5877.626061341189,0.0954583124060433,0.05767298713298774,0.0599247782932657
Everett,NSS,Req NSS (minus Ch70),2024,5160.774599974801,2019,3728.1491784189416,2014,3648.2391653290542,2009,3846.0862935366486,0.06719632711205392,0.03529271729758876,0.019795421501626054
Everett,NSS,Actual NSS (minus Req NSS),2024,25.654532638277413,2019,484.8229844463756,2014,223.38335147005796,2009,624.8652769111935,-0.4444589167262917,-0.19460054668523352,-0.19172617604155529
Everett,NSS,Total Actual NSS per pupil,2024,19257.51543726219,2019,13132.633204765867,2014,11903.43388439628,2009,10348.57763178903,0.07956721717553572,0.0492833923194389,0.04227256473436802
Everett,Enrollment,Foundation Enrollment,2024,7937.0,2019,7729.0,2014,6853.0,2009,5771.0,0.005325305697487348,0.01479323841775293,0.021473302782184067
Excel Academy Charter (District),Expenditure,Teachers,2024,7750.0,2019,4954.0,2014,,2009,,0.09362678918872458,,
Excel Academy Charter (District),Expenditure,"Insurance, Retirement and Other",2024,1706.0,2019,3523.0,2014,,2009,,-0.13500563805825572,,
Excel Academy Charter (District),Expenditure,Pupil Services,2024,2508.0,2019,1467.0,2014,,2009,,0.11321611263170239,,
Excel Academy Charter (District),Expenditure,Other Teaching Services,2024,1671.0,2019,775.0,2014,,2009,,0.16609772879420848,,
Excel Academy Charter (District),Expenditure,Operations and Maintenance,2024,957.0,2019,840.0,2014,,2009,,0.026423366881749955,,
Excel Academy Charter (District),Expenditure,Instructional Leadership,2024,3756.0,2019,2343.0,2014,,2009,,0.09898220177602535,,
Excel Academy Charter (District),Expenditure,Administration,2024,3355.0,2019,1498.0,2014,,2009,,0.17499533463604333,,
Excel Academy Charter (District),Expenditure,"Guidance, Counseling and Testing",2024,1448.0,2019,909.0,2014,,2009,,0.09759200704703752,,
Excel Academy Charter (District),Expenditure,Other,2024,1087.0,2019,1370.0,2014,,2009,,-0.04522333676714507,,
Excel Academy Charter (District),Expenditure,Total PPE,2024,24238.0,2019,17679.0,2014,,2009,,0.06514275347943688,,
Excel Academy Charter (District),Enrollment,In-District FTE Pupils,2024,1361.6,2019,1295.4,2014,,2009,,0.010018038115573447,,
Excel Academy Charter (District),Enrollment,Out-of-District FTE Pupils,2024,0.0,2019,0.0,2014,,2009,,,,
Fairhaven,Expenditure,Teachers,2024,6412.0,2019,5249.0,2014,4686.0,2009,4248.0,0.04083859595187311,0.031856069161613654,0.027828368847841345
Fairhaven,Expenditure,"Insurance, Retirement and Other",2024,2715.0,2019,2007.0,2014,1949.0,2009,1674.0,0.06229342216369882,0.03370305427143694,0.03276368553582354
Fairhaven,Expenditure,Pupil Services,2024,2133.0,2019,1331.0,2014,1081.0,2009,1099.0,0.0989110995444138,0.07032708650513397,0.04520034450514854
Fairhaven,Expenditure,Other Teaching Services,2024,1064.0,2019,641.0,2014,723.0,2009,763.0,0.1066663881584271,0.03939430533225208,0.02241639731453815
Fairhaven,Expenditure,Operations and Maintenance,2024,1574.0,2019,930.0,2014,913.0,2009,970.0,0.1109751782136481,0.055974412959195696,0.03279834402533299
Fairhaven,Expenditure,Instructional Leadership,2024,1071.0,2019,782.0,2014,699.0,2009,612.0,0.0649189212487713,0.043593173355671366,0.03801238803509599
Fairhaven,Expenditure,Administration,2024,791.0,2019,571.0,2014,1308.0,2009,358.0,0.06735299989530508,-0.04905177101956071,0.05427254549672744
Fairhaven,Expenditure,"Guidance, Counseling and Testing",2024,731.0,2019,531.0,2014,407.0,2009,364.0,0.06601808160048672,0.06030863138724518,0.047581289147043515
Fairhaven,Expenditure,Other,2024,796.0,2019,431.0,2014,443.0,2009,346.0,0.13054319317415963,0.060354134606416254,0.057115558082362794
Fairhaven,Expenditure,Total PPE,2024,17287.0,2019,12473.0,2014,12209.0,2009,10434.0,0.06745540829526031,0.03538997058407101,0.034231878302593444
Fairhaven,Enrollment,In-District FTE Pupils,2024,1754.0,2019,2030.9,2014,1974.1,2009,2018.9,-0.028890483891559904,-0.011751772551881423,-0.009333101351871154
Fairhaven,Enrollment,Out-of-District FTE Pupils,2024,67.6,2019,58.8,2014,57.8,2009,45.5,0.028285883980986304,0.01578521143306455,0.026744424712945802
Fairhaven,NSS,Ch70 Aid,2024,5805.728149487643,2019,4301.725165562914,2014,3964.6461372231224,2009,3892.934926283681,0.06180021082985698,0.038879619757797856,0.027003609914823423
Fairhaven,NSS,Req NSS (minus Ch70),2024,8521.271850512358,2019,6464.561810154525,2014,6073.97244732577,2009,4320.339603457041,0.05680063527605106,0.03443489014813195,0.0463229927494635
Fairhaven,NSS,Actual NSS (minus Req NSS),2024,348.2489053059062,2019,807.5136148243502,2014,378.90818573042213,2009,807.7746822572449,-0.1548223941185657,-0.008402148227007133,-0.054546947860366735
Fairhaven,NSS,Total Actual NSS per pupil,2024,14675.248905305907,2019,11573.80059054179,2014,10417.526770279315,2009,9021.049211997966,0.04862907746296807,0.034861154285660945,0.03297202858135084
Fairhaven,Enrollment,Foundation Enrollment,2024,1659.0,2019,1812.0,2014,1851.0,2009,1967.0,-0.0174885086558082,-0.010891357208381636,-0.011288766789028348
Fall River,Expenditure,Teachers,2024,6544.0,2019,5364.0,2014,4447.0,2009,4412.0,0.0405690497926432,0.03938780290483801,0.026629767091959078
Fall River,Expenditure,"Insurance, Retirement and Other",2024,4259.0,2019,3106.0,2014,3008.0,2009,2898.0,0.06517566928335472,0.035387650857517494,0.02599981845368804
Fall River,Expenditure,Pupil Services,2024,2857.0,2019,1768.0,2014,1424.0,2009,1192.0,0.10074214744582588,0.07211167431680399,0.06000748594047289
Fall River,Expenditure,Other Teaching Services,2024,2012.0,2019,1025.0,2014,839.0,2009,562.0,0.14440783428664328,0.09140666487845772,0.08874484249875025
Fall River,Expenditure,Operations and Maintenance,2024,3238.0,2019,1224.0,2014,1023.0,2009,1074.0,0.2147840619815249,0.12212211359959224,0.07634501610159439
Fall River,Expenditure,Instructional Leadership,2024,2111.0,2019,1147.0,2014,873.0,2009,1017.0,0.12975679753926905,0.09231374595398623,0.04989165883789615
Fall River,Expenditure,Administration,2024,603.0,2019,433.0,2014,412.0,2009,428.0,0.06847873489028333,0.03882408374702129,0.023116062291630213
Fall River,Expenditure,"Guidance, Counseling and Testing",2024,1082.0,2019,603.0,2014,381.0,2009,330.0,0.12404057832878435,0.11001852949979707,0.08238281428203487
Fall River,Expenditure,Other,2024,1273.0,2019,389.0,2014,692.0,2009,606.0,0.2675811156300185,0.06285062172170397,0.05072819288666408
Fall River,Expenditure,Total PPE,2024,23979.0,2019,15059.0,2014,13099.0,2009,12519.0,0.09750621151009153,0.062329624545638396,0.04428112545644458
Fall River,Enrollment,In-District FTE Pupils,2024,10880.6,2019,10234.6,2014,10269.7,2009,9914.4,0.012316683263903672,0.005795084384785154,0.006218799685808074
Fall River,Enrollment,Out-of-District FTE Pupils,2024,2125.1,2019,2021.6,2014,975.3,2009,811.0,0.010035942243979967,0.08099606911562196,0.06632739746106808
Falmouth,Expenditure,Teachers,2024,9085.0,2019,6996.0,2014,6014.0,2009,5814.0,0.05364673608950188,0.04211620864925947,0.030204225715390942
Falmouth,Expenditure,"Insurance, Retirement and Other",2024,4623.0,2019,3701.0,2014,2629.0,2009,1928.0,0.04549259624881863,0.058067393032458,0.06003724389265286
Falmouth,Expenditure,Pupil Services,2024,2637.0,2019,1597.0,2014,1267.0,2009,1120.0,0.10550584403368424,0.07605222908481735,0.05874849779731539
Falmouth,Expenditure,Other Teaching Services,2024,2067.0,2019,1367.0,2014,1138.0,2009,926.0,0.08621148985499438,0.06149956726727379,0.05499070345939194
Falmouth,Expenditure,Operations and Maintenance,2024,2321.0,2019,1802.0,2014,1284.0,2009,1349.0,0.05192329022650877,0.06098931851118161,0.03683793726333073
Falmouth,Expenditure,Instructional Leadership,2024,1743.0,2019,1292.0,2014,751.0,2009,729.0,0.061712607972688405,0.08784180644638595,0.059834348488333244
Falmouth,Expenditure,Administration,2024,662.0,2019,400.0,2014,503.0,2009,437.0,0.10601139038287521,0.02784824915582118,0.028075722208470655
Falmouth,Expenditure,"Guidance, Counseling and Testing",2024,1011.0,2019,620.0,2014,533.0,2009,435.0,0.10273686433345697,0.066110927059857,0.057833849661035996
Falmouth,Expenditure,Other,2024,1119.0,2019,739.0,2014,548.0,2009,523.0,0.08651851059567872,0.07400166045868084,0.0520149055088599
Falmouth,Expenditure,Total PPE,2024,25268.0,2019,18514.0,2014,14667.0,2009,13261.0,0.06417762106512193,0.05590040783812977,0.04391780803219825
Falmouth,Enrollment,In-District FTE Pupils,2024,2907.2,2019,3342.4,2014,3521.9,2009,3780.6,-0.02751413532339353,-0.018998234579517326,-0.017360362414904573
Falmouth,Enrollment,Out-of-District FTE Pupils,2024,222.6,2019,206.3,2014,171.6,2009,126.7,0.01532524922870615,0.026362527702203487,0.0382849756727206
Falmouth,NSS,Ch70 Aid,2024,3150.695843190267,2019,1949.773918163085,2014,1431.5114180998025,2009,1355.229727626459,0.10073922950519987,0.08208447557379817,0.05785522957828171
Falmouth,NSS,Req NSS (minus Ch70),2024,11329.540385265293,2019,9002.344421548425,2014,8898.420637158162,2009,8008.110505836576,0.047059432318493855,0.02444804037676085,0.023400164144087077
Falmouth,NSS,Actual NSS (minus Req NSS),2024,8006.469017682614,2019,6041.2225642581925,2014,3079.2273638639017,2009,2661.9360684856715,0.05794536040455078,0.10027166032984902,0.0761749870846542
Falmouth,NSS,Total Actual NSS per pupil,2024,22486.705246138175,2019,16993.3409039697,2014,13409.159419121866,2009,12025.276301948705,0.057619407193340466,0.05305832864531079,0.04261039569999503
Falmouth,Enrollment,Foundation Enrollment,2024,2959.0,2019,3397.0,2014,3547.0,2009,3855.0,-0.027230638224970516,-0.017961808894067288,-0.017480061926273827
Farmington River Reg,Expenditure,Teachers,2024,8302.0,2019,5766.0,2014,5501.0,2009,6177.0,0.07562680930953869,0.042015330269536744,0.019906458285761985
Farmington River Reg,Expenditure,"Insurance, Retirement and Other",2024,12927.0,2019,7069.0,2014,6115.0,2009,3585.0,0.12830874307299078,0.077730388546152,0.08926589467119928
Farmington River Reg,Expenditure,Pupil Services,2024,4774.0,2019,4058.0,2014,4104.0,2009,2925.0,0.03303271269950647,0.015237161656634468,0.03319850624457499
Farmington River Reg,Expenditure,Other Teaching Services,2024,4172.0,2019,3563.0,2014,3344.0,2009,1741.0,0.032061780510155735,0.022369307553107287,0.059993092673332526
Farmington River Reg,Expenditure,Operations and Maintenance,2024,6295.0,2019,2259.0,2014,1965.0,2009,1884.0,0.2274841718768874,0.12347475476031988,0.08374636977975358
Farmington River Reg,Expenditure,Instructional Leadership,2024,2256.0,2019,2316.0,2014,1784.0,2009,1659.0,-0.005235889908232094,0.023751201640225705,0.0207032884297198
Farmington River Reg,Expenditure,Administration,2024,3416.0,2019,1504.0,2014,1474.0,2009,1103.0,0.1782949195850112,0.08768224137393887,0.07827488539630445
Farmington River Reg,Expenditure,"Guidance, Counseling and Testing",2024,721.0,2019,606.0,2014,528.0,2009,137.0,0.035362731196631136,0.03164465927398363,0.11707152083218797
Farmington River Reg,Expenditure,Other,2024,1315.0,2019,1346.0,2014,1869.0,2009,954.0,-0.0046492716388014665,-0.03454586901480117,0.021625736956353947
Farmington River Reg,Expenditure,Total PPE,2024,44178.0,2019,28487.0,2014,26684.0,2009,20165.0,0.09172150959143699,0.05170880984688009,0.05367624319210629
Farmington River Reg,Enrollment,In-District FTE Pupils,2024,127.6,2019,117.6,2014,129.4,2009,149.5,0.01645620301106443,-0.0013998204516868507,-0.010504176527360132
Farmington River Reg,Enrollment,Out-of-District FTE Pupils,2024,125.9,2019,141.4,2014,154.6,2009,151.2,-0.02295343071574807,-0.020325905745809947,-0.012133489816600895
Fitchburg,Expenditure,Teachers,2024,7325.0,2019,5199.0,2014,5235.0,2009,4910.0,0.07097063319138841,0.034163234924250885,0.02702671938895196
Fitchburg,Expenditure,"Insurance, Retirement and Other",2024,3508.0,2019,2598.0,2014,2206.0,2009,2042.0,0.06190114135690172,0.04747919953153068,0.03673300107504751
Fitchburg,Expenditure,Pupil Services,2024,2563.0,2019,1833.0,2014,1689.0,2009,1220.0,0.06934348602647566,0.042586016329456244,0.05073351491890232
Fitchburg,Expenditure,Other Teaching Services,2024,1636.0,2019,988.0,2014,768.0,2009,609.0,0.10612770699823404,0.07855478008262162,0.06809791455459502
Fitchburg,Expenditure,Operations and Maintenance,2024,1781.0,2019,1169.0,2014,912.0,2009,1010.0,0.08785216817580976,0.06921959224190233,0.038539062765913235
Fitchburg,Expenditure,Instructional Leadership,2024,1247.0,2019,844.0,2014,1093.0,2009,942.0,0.08119692377052545,0.013268703981417884,0.018875306315740525
Fitchburg,Expenditure,Administration,2024,602.0,2019,425.0,2014,472.0,2009,385.0,0.0721153455025576,0.024626182398739926,0.030249432845415036
Fitchburg,Expenditure,"Guidance, Counseling and Testing",2024,698.0,2019,438.0,2014,183.0,2009,251.0,0.0976812918015193,0.143247955226113,0.07056271371923861
Fitchburg,Expenditure,Other,2024,1506.0,2019,699.0,2014,824.0,2009,1019.0,0.16592216661409243,0.06215959344721389,0.026384423495591447
Fitchburg,Expenditure,Total PPE,2024,20866.0,2019,14193.0,2014,13382.0,2009,12388.0,0.08012246793754807,0.04542243940875834,0.03537069139187854
Fitchburg,Enrollment,In-District FTE Pupils,2024,5147.0,2019,5292.8,2014,4920.2,2009,5058.3,-0.005571100686922903,0.004516653528341408,0.0011595759356124447
Fitchburg,Enrollment,Out-of-District FTE Pupils,2024,748.3,2019,736.5,2014,719.4,2009,563.7,0.0031840044448172566,0.0039464102324549,0.019064909540548625
Fitchburg,NSS,Ch70 Aid,2024,13200.514573396926,2019,9030.124698171783,2014,8206.983885904798,2009,7310.409486587316,0.07889560179434052,0.04867454918780467,0.04018346003635376
Fitchburg,NSS,Req NSS (minus Ch70),2024,3877.462815756933,2019,3063.315281131425,2014,2878.9299442769216,2009,2000.0124356013503,0.048265249264266785,0.030223979914953736,0.04512362013026405
Fitchburg,NSS,Actual NSS (minus Req NSS),2024,-137.92257340676454,2019,-135.94160622601706,2014,-70.81081813855907,2009,164.48140435877227,0.002897597521028139,0.0689406034572626,-0.1225686591317939
Fitchburg,NSS,Total Actual NSS per pupil,2024,16940.05481574709,2019,11957.498373077191,2014,11015.103012043159,2009,9474.903326547439,0.07214838607582497,0.04398107227426684,0.03949563081345686
Fitchburg,Enrollment,Foundation Enrollment,2024,5661.0,2019,5798.0,2014,5399.0,2009,5629.0,-0.004771077168651328,0.004749925683331213,0.0003779879909728834
Florida,Expenditure,Teachers,2024,7927.0,2019,6739.0,2014,5103.0,2009,3887.0,0.03300561069346597,0.04502896755125363,0.04865577893909423
Florida,Expenditure,"Insurance, Retirement and Other",2024,4031.0,2019,3711.0,2014,4869.0,2009,1998.0,0.016680207191274166,-0.018710159873129628,0.04790317035130576
Florida,Expenditure,Pupil Services,2024,1772.0,2019,1710.0,2014,1978.0,2009,1656.0,0.007148525927645144,-0.01093748406840045,0.00452378798860309
Florida,Expenditure,Other Teaching Services,2024,2444.0,2019,1652.0,2014,1405.0,2009,875.0,0.08147935093500247,0.056920904440743714,0.07087688220031119
Florida,Expenditure,Operations and Maintenance,2024,1794.0,2019,5512.0,2014,1329.0,2009,931.0,-0.20108119089305998,0.03045669625184133,0.044699813515620024
Florida,Expenditure,Instructional Leadership,2024,2004.0,2019,1633.0,2014,1535.0,2009,1084.0,0.04179509054772024,0.0270200772985143,0.04181649427424938
Florida,Expenditure,Administration,2024,1155.0,2019,790.0,2014,804.0,2009,516.0,0.07892430996647049,0.036889779115129695,0.05518551017467588
Florida,Expenditure,"Guidance, Counseling and Testing",2024,377.0,2019,299.0,2014,104.0,2009,73.0,0.04745176373283,0.13744603485364815,0.11566694505405284
Florida,Expenditure,Other,2024,1671.0,2019,1224.0,2014,613.0,2009,329.0,0.06423859915363495,0.10548180135413165,0.11442805541609835
Florida,Expenditure,Total PPE,2024,23175.0,2019,23270.0,2014,17740.0,2009,11349.0,-0.0008178385600494664,0.02708553470013708,0.04874718901423325
Florida,Enrollment,In-District FTE Pupils,2024,85.8,2019,87.3,2014,93.5,2009,112.8,-0.0034602906180810633,-0.00855741804353316,-0.01807448339100315
Florida,Enrollment,Out-of-District FTE Pupils,2024,8.2,2019,16.1,2014,18.8,2009,21.6,-0.12622906304770343,-0.07962333252133658,-0.06253008347708622
Florida,NSS,Ch70 Aid,2024,9819.59649122807,2019,7839.1,2014,6147.609195402299,2009,5117.178217821782,0.04608141773077623,0.04794560125215708,0.044409643726453174
Florida,NSS,Req NSS (minus Ch70),2024,7463.0,2019,6435.185714285714,2014,4771.505747126437,2009,3236.4455445544554,0.030078852872073902,0.045745005447553444,0.05727916951701828
Florida,NSS,Actual NSS (minus Req NSS),2024,9055.177017543861,2019,7259.507406409015,2014,5646.559348117512,2009,4264.833663366337,0.04519652801729768,0.04836208224814764,0.05147670729567588
Florida,NSS,Total Actual NSS per pupil,2024,26337.77350877193,2019,21533.79312069473,2014,16565.67429064625,2009,12618.457425742574,0.04109822119944462,0.047458906860817995,0.05027941306209427
Florida,Enrollment,Foundation Enrollment,2024,57.0,2019,70.0,2014,87.0,2009,101.0,-0.040256094145278976,-0.0414041150935931,-0.037419856135365026
Four Rivers Charter Public (District),Expenditure,Teachers,2024,7026.0,2019,6629.0,2014,,2009,,0.011700641303851622,,
Four Rivers Charter Public (District),Expenditure,"Insurance, Retirement and Other",2024,2514.0,2019,4655.0,2014,,2009,,-0.11592498390790151,,
Four Rivers Charter Public (District),Expenditure,Pupil Services,2024,1086.0,2019,710.0,2014,,2009,,0.08871522251308939,,
Four Rivers Charter Public (District),Expenditure,Other Teaching Services,2024,1602.0,2019,676.0,2014,,2009,,0.18834669635811574,,
Four Rivers Charter Public (District),Expenditure,Operations and Maintenance,2024,1102.0,2019,842.0,2014,,2009,,0.05529504896528903,,
Four Rivers Charter Public (District),Expenditure,Instructional Leadership,2024,1747.0,2019,1271.0,2014,,2009,,0.06568651636309819,,
Four Rivers Charter Public (District),Expenditure,Administration,2024,2214.0,2019,1729.0,2014,,2009,,0.05069465910002657,,
Four Rivers Charter Public (District),Expenditure,"Guidance, Counseling and Testing",2024,1190.0,2019,494.0,2014,,2009,,0.19224086213901703,,
Four Rivers Charter Public (District),Expenditure,Other,2024,1496.0,2019,962.0,2014,,2009,,0.09232356849064627,,
Four Rivers Charter Public (District),Expenditure,Total PPE,2024,19977.0,2019,17968.0,2014,,2009,,0.021424113014432367,,
Four Rivers Charter Public (District),Enrollment,In-District FTE Pupils,2024,213.0,2019,218.6,2014,,2009,,-0.0051768357662667075,,
Four Rivers Charter Public (District),Enrollment,Out-of-District FTE Pupils,2024,0.0,2019,0.0,2014,,2009,,,,
Foxborough,Expenditure,Teachers,2024,8172.0,2019,7251.0,2014,5909.0,2009,4544.0,0.024203110773453496,0.03295508233689759,0.039902611904565344
Foxborough,Expenditure,"Insurance, Retirement and Other",2024,3541.0,2019,3078.0,2014,2008.0,2009,1618.0,0.028422245697795168,0.05836683376846907,0.05360177586462789
Foxborough,Expenditure,Pupil Services,2024,2203.0,2019,1577.0,2014,943.0,2009,992.0,0.06914488061665791,0.08855475806981827,0.054630163243089
Foxborough,Expenditure,Other Teaching Services,2024,1589.0,2019,1079.0,2014,876.0,2009,779.0,0.0804893498783188,0.06135819880303672,0.04867060834265957
Foxborough,Expenditure,Operations and Maintenance,2024,2029.0,2019,1614.0,2014,1362.0,2009,1001.0,0.04682889890961328,0.04066391086687182,0.04822987061215378
Foxborough,Expenditure,Instructional Leadership,2024,1407.0,2019,1182.0,2014,949.0,2009,741.0,0.035464762509890946,0.04016632250323693,0.04367446822076526
Foxborough,Expenditure,Administration,2024,611.0,2019,536.0,2014,764.0,2009,514.0,0.026538599325809153,-0.022099236587970528,0.01159158059016141
Foxborough,Expenditure,"Guidance, Counseling and Testing",2024,906.0,2019,655.0,2014,496.0,2009,364.0,0.06703184163508125,0.06209814938417901,0.06267823948907414
Foxborough,Expenditure,Other,2024,637.0,2019,371.0,2014,471.0,2009,469.0,0.1141742176973417,0.030651530508674085,0.020620857358689237
Foxborough,Expenditure,Total PPE,2024,21095.0,2019,17343.0,2014,13778.0,2009,11022.0,0.03994665208093706,0.0435165347071953,0.0442262543165437
Foxborough,Enrollment,In-District FTE Pupils,2024,2512.2,2019,2571.2,2014,2699.8,2009,2891.8,-0.004632009546905458,-0.007176011875577815,-0.009337484558224807
Foxborough,Enrollment,Out-of-District FTE Pupils,2024,142.3,2019,144.9,2014,136.1,2009,166.8,-0.0036147199596158197,0.004464696735589246,-0.010534650082692276
Foxborough,NSS,Ch70 Aid,2024,3716.216003153331,2019,3376.457078313253,2014,3091.3972453787605,2009,2836.05764075067,0.019360834271890948,0.018578754341124215,0.018182729893474026
Foxborough,NSS,Req NSS (minus Ch70),2024,10759.37327552227,2019,8500.23531626506,2014,7312.374773468648,2009,5524.5328418230565,0.048265288742301404,0.03937640421755151,0.045440757978891355
Foxborough,NSS,Actual NSS (minus Req NSS),2024,5271.2898584102895,2019,4639.252513462742,2014,2504.4589906039932,2009,1526.876464219427,0.02587341926310427,0.07725941229618116,0.08611096901157222
Foxborough,NSS,Total Actual NSS per pupil,2024,19746.87913708589,2019,16515.944908041056,2014,12908.231009451401,2009,9887.466946793154,0.036379964428058464,0.043429651113887635,0.04719500389909492
Foxborough,Enrollment,Foundation Enrollment,2024,2537.0,2019,2656.0,2014,2759.0,2009,2984.0,-0.009125894140019852,-0.008353515320985938,-0.010760513757451684
Foxborough Regional Charter (District),Expenditure,Teachers,2024,5087.0,2019,4322.0,2014,,2009,,0.03313100449659401,,
Foxborough Regional Charter (District),Expenditure,"Insurance, Retirement and Other",2024,1661.0,2019,2974.0,2014,,2009,,-0.10996777004705005,,
Foxborough Regional Charter (District),Expenditure,Pupil Services,2024,3052.0,2019,1584.0,2014,,2009,,0.14016018307625977,,
Foxborough Regional Charter (District),Expenditure,Other Teaching Services,2024,949.0,2019,572.0,2014,,2009,,0.10655762905753008,,
Foxborough Regional Charter (District),Expenditure,Operations and Maintenance,2024,1463.0,2019,1008.0,2014,,2009,,0.07734985812341821,,
Foxborough Regional Charter (District),Expenditure,Instructional Leadership,2024,1058.0,2019,665.0,2014,,2009,,0.09731876106921744,,
Foxborough Regional Charter (District),Expenditure,Administration,2024,1841.0,2019,1059.0,2014,,2009,,0.11694442732532928,,
Foxborough Regional Charter (District),Expenditure,"Guidance, Counseling and Testing",2024,1247.0,2019,736.0,2014,,2009,,0.11121406002724976,,
Foxborough Regional Charter (District),Expenditure,Other,2024,625.0,2019,474.0,2014,,2009,,0.05686699413620344,,
Foxborough Regional Charter (District),Expenditure,Total PPE,2024,16983.0,2019,13394.0,2014,,2009,,0.0486264863878072,,
Foxborough Regional Charter (District),Enrollment,In-District FTE Pupils,2024,1508.3,2019,1619.3,2014,,2009,,-0.014101778818232935,,
Foxborough Regional Charter (District),Enrollment,Out-of-District FTE Pupils,2024,0.0,2019,0.0,2014,,2009,,,,
Framingham,Expenditure,Teachers,2024,8738.0,2019,6984.0,2014,6150.0,2009,5797.0,0.0458311230804922,0.03574702004351593,0.02773366481327666
Framingham,Expenditure,"Insurance, Retirement and Other",2024,4220.0,2019,3159.0,2014,3333.0,2009,2936.0,0.059625899939006466,0.023876826613676183,0.024480649894142115
Framingham,Expenditure,Pupil Services,2024,2813.0,2019,2046.0,2014,1328.0,2009,1284.0,0.06574381411983676,0.0779463981691857,0.05367573918029045
Framingham,Expenditure,Other Teaching Services,2024,2013.0,2019,1648.0,2014,1451.0,2009,1229.0,0.0408240373640556,0.03327907902532701,0.0334420439081935
Framingham,Expenditure,Operations and Maintenance,2024,1380.0,2019,1222.0,2014,996.0,2009,975.0,0.024617044527706078,0.03314665707210951,0.023430364477416976
Framingham,Expenditure,Instructional Leadership,2024,1876.0,2019,1494.0,2014,1082.0,2009,879.0,0.04658967829196037,0.056575551898508936,0.05183979380258186
Framingham,Expenditure,Administration,2024,948.0,2019,909.0,2014,549.0,2009,496.0,0.00843727648122905,0.056145126326205164,0.04413129011480921
Framingham,Expenditure,"Guidance, Counseling and Testing",2024,803.0,2019,576.0,2014,474.0,2009,400.0,0.06870689752048897,0.05412890059913078,0.04755548926441233
Framingham,Expenditure,Other,2024,831.0,2019,350.0,2014,357.0,2009,336.0,0.1887939764762665,0.0881613110838475,0.06222727763206759
Framingham,Expenditure,Total PPE,2024,23622.0,2019,18388.0,2014,15720.0,2009,14332.0,0.05137206598305233,0.04156508297294015,0.033873311083715496
Framingham,Enrollment,In-District FTE Pupils,2024,9208.8,2019,8852.8,2014,8307.8,2009,8063.5,0.007916320767274998,0.01034966267484605,0.008893436568412127
Framingham,Enrollment,Out-of-District FTE Pupils,2024,665.2,2019,749.9,2014,592.0,2009,413.9,-0.023685414600916332,0.011726331872498719,0.03213646299750228
Framingham,NSS,Ch70 Aid,2024,8709.55364279127,2019,5150.9744053178065,2014,3759.9033770216424,2009,2166.630218738146,0.11076273530268721,0.0876318612514786,0.09718721958441479
Framingham,NSS,Req NSS (minus Ch70),2024,7619.163131468388,2019,6583.46766868512,2014,7020.769949166568,2009,7261.124288784929,0.0296521081516119,0.00821290709379463,0.003213944402470137
Framingham,NSS,Actual NSS (minus Req NSS),2024,4197.958454907545,2019,5334.018031802615,2014,4070.481564610129,2009,3735.6363190953475,-0.04677213041874784,0.0030884606925629665,0.007809009459882166
Framingham,NSS,Total Actual NSS per pupil,2024,20526.675229167202,2019,17068.46010580554,2014,14851.15489079834,2009,13163.390826618423,0.037587793472943165,0.0328941990448699,0.03006205477132662
Framingham,Enrollment,Foundation Enrollment,2024,9759.0,2019,9248.0,2014,8459.0,2009,7909.0,0.010814584244961845,0.01439857231711894,0.01411120857694459
Francis W. Parker Charter Essential (District),Expenditure,Teachers,2024,7609.0,2019,5867.0,2014,,2009,,0.05337328335803515,,
Francis W. Parker Charter Essential (District),Expenditure,"Insurance, Retirement and Other",2024,2182.0,2019,1921.0,2014,,2009,,0.025806570015498576,,
Francis W. Parker Charter Essential (District),Expenditure,Pupil Services,2024,1798.0,2019,1187.0,2014,,2009,,0.08659522869456104,,
Francis W. Parker Charter Essential (District),Expenditure,Other Teaching Services,2024,314.0,2019,147.0,2014,,2009,,0.16391820919512168,,
