District,YEAR,Component,Value
Waltham,2008,Actual NSS (minus Req NSS),2688.6458350264115
Waltham,2009,Actual NSS (minus Req NSS),4266.169673911684
Waltham,2010,Actual NSS (minus Req NSS),4869.958832728489
Waltham,2011,Actual NSS (minus Req NSS),5786.622893810806
Waltham,2012,Actual NSS (minus Req NSS),5970.502877106453
Waltham,2013,Actual NSS (minus Req NSS),5723.274454878603
Waltham,2014,Actual NSS (minus Req NSS),6226.927606007922
Waltham,2015,Actual NSS (minus Req NSS),6863.8636512539015
Waltham,2016,Actual NSS (minus Req NSS),7199.229303276654
Waltham,2017,Actual NSS (minus Req NSS),7584.687953296785
Waltham,2018,Actual NSS (minus Req NSS),7747.2383024198125
Waltham,2019,Actual NSS (minus Req NSS),7565.753921255621
Waltham,2020,Actual NSS (minus Req NSS),7242.0054562824225
Waltham,2021,Actual NSS (minus Req NSS),6389.799781642958
Waltham,2022,Actual NSS (minus Req NSS),7120.424284135811
Waltham,2023,Actual NSS (minus Req NSS),7053.361519440269
Waltham,2024,Actual NSS (minus Req NSS),6476.917801603651
Ware,1993,Ch70 Aid,2097.8405682715074
Ware,1994,Ch70 Aid,2434.8514150943397
Ware,1995,Ch70 Aid,2983.277032359905
Ware,1996,Ch70 Aid,3293.0689115113546
Ware,1997,Ch70 Aid,3484.090701219512
Ware,1998,Ch70 Aid,3686.1147416413373
Ware,1999,Ch70 Aid,3890.8838053740014
Ware,2000,Ch70 Aid,4434.364827586207
Ware,2001,Ch70 Aid,4637.0603747397645
Ware,2002,Ch70 Aid,4729.73968897904
Ware,2003,Ch70 Aid,4841.027681660899
Ware,2004,Ch70 Aid,4975.773531493277
Ware,2005,Ch70 Aid,5000.5462304409675
Ware,2006,Ch70 Aid,5281.226190476191
Ware,2007,Ch70 Aid,5512.058823529412
Ware,2008,Ch70 Aid,5830.998540145985
Ware,2009,Ch70 Aid,6135.491359879789
Ware,2010,Ch70 Aid,5871.615553925165
Ware,2011,Ch70 Aid,5696.304593639576
Ware,2012,Ch70 Aid,5850.93285198556
Ware,2013,Ch70 Aid,5989.927060539752
Ware,2014,Ch70 Aid,6182.694226657163
Ware,2015,Ch70 Aid,6267.373027259684
Ware,2016,Ch70 Aid,6451.8530909090905
Ware,2017,Ch70 Aid,6726.0279971285
Ware,2018,Ch70 Aid,7060.370618941089
Ware,2019,Ch70 Aid,7330.711009174312
Ware,2020,Ch70 Aid,7993.384150943396
Ware,2021,Ch70 Aid,8216.628394103956
Ware,2022,Ch70 Aid,8772.75646045419
Ware,2023,Ch70 Aid,9758.886867088608
Ware,2024,Ch70 Aid,10701.947784810127
Ware,1993,Req NSS (minus Ch70),2044.9534333070244
Ware,1994,Req NSS (minus Ch70),1982.1037735849056
Ware,1995,Req NSS (minus Ch70),2205.44909234412
Ware,1996,Req NSS (minus Ch70),2191.1480031323413
Ware,1997,Req NSS (minus Ch70),2293.5846036585367
Ware,1998,Req NSS (minus Ch70),2413.343465045593
Ware,1999,Req NSS (minus Ch70),2501.00871459695
Ware,2000,Req NSS (minus Ch70),2469.56
Ware,2001,Req NSS (minus Ch70),2541.7800138792504
Ware,2002,Req NSS (minus Ch70),2372.664672075727
Ware,2003,Req NSS (minus Ch70),2521.2124913494813
Ware,2004,Req NSS (minus Ch70),2910.278167020524
Ware,2005,Req NSS (minus Ch70),3061.5455547652923
Ware,2006,Req NSS (minus Ch70),3148.43861661154
Ware,2007,Req NSS (minus Ch70),3261.2476397966593
Ware,2008,Req NSS (minus Ch70),3409.394160583942
Ware,2009,Req NSS (minus Ch70),3001.45830202855
Ware,2010,Req NSS (minus Ch70),3639.9090242112984
Ware,2011,Req NSS (minus Ch70),3666.5125186355804
Ware,2012,Req NSS (minus Ch70),4201.660515429131
Ware,2013,Req NSS (minus Ch70),4641.619412012652
Ware,2014,Req NSS (minus Ch70),4392.207545675984
Ware,2015,Req NSS (minus Ch70),4268.682459501365
Ware,2016,Req NSS (minus Ch70),4005.6792727272727
Ware,2017,Req NSS (minus Ch70),3926.5470208183774
Ware,2018,Req NSS (minus Ch70),3840.116331096197
Ware,2019,Req NSS (minus Ch70),3985.663608562691
Ware,2020,Req NSS (minus Ch70),3978.192452830189
Ware,2021,Req NSS (minus Ch70),4116.11326609775
Ware,2022,Req NSS (minus Ch70),4223.270947533281
Ware,2023,Req NSS (minus Ch70),4454.422468354431
Ware,2024,Req NSS (minus Ch70),4646.159018987341
Ware,1993,Actual NSS (minus Req NSS),-4142.794001578532
Ware,1994,Actual NSS (minus Req NSS),20.0
Ware,1995,Actual NSS (minus Req NSS),-129.82636148382005
Ware,1996,Actual NSS (minus Req NSS),212.13077525450274
Ware,1997,Actual NSS (minus Req NSS),60.573932926829265
Ware,1998,Actual NSS (minus Req NSS),-16.130699088145896
Ware,1999,Actual NSS (minus Req NSS),-305.96514161220045
Ware,2000,Actual NSS (minus Req NSS),-200.54689655172413
Ware,2001,Actual NSS (minus Req NSS),-43.1436849410137
Ware,2002,Actual NSS (minus Req NSS),-4.728228532792931
Ware,2003,Actual NSS (minus Req NSS),-328.3294463667825
Ware,2004,Actual NSS (minus Req NSS),-286.56974522293046
Ware,2005,Actual NSS (minus Req NSS),-12.645448595953106
Ware,2006,Actual NSS (minus Req NSS),210.34170332893595
Ware,2007,Actual NSS (minus Req NSS),401.562091503268
Ware,2008,Actual NSS (minus Req NSS),20.408029197080293
Ware,2009,Actual NSS (minus Req NSS),537.9375605299232
Ware,2010,Actual NSS (minus Req NSS),-52.43816131279993
Ware,2011,Actual NSS (minus Req NSS),-419.22531015501477
Ware,2012,Actual NSS (minus Req NSS),-696.722898100611
Ware,2013,Actual NSS (minus Req NSS),-476.7463067712658
Ware,2014,Actual NSS (minus Req NSS),-267.62961407334507
Ware,2015,Actual NSS (minus Req NSS),4.760973748772364
Ware,2016,Actual NSS (minus Req NSS),612.4835868063338
Ware,2017,Actual NSS (minus Req NSS),630.1745384618004
Ware,2018,Actual NSS (minus Req NSS),1387.4932905967507
Ware,2019,Actual NSS (minus Req NSS),1650.186851161777
Ware,2020,Actual NSS (minus Req NSS),981.2128520225804
Ware,2021,Actual NSS (minus Req NSS),1387.2947092389527
Ware,2022,Actual NSS (minus Req NSS),1285.3215604028755
Ware,2023,Actual NSS (minus Req NSS),959.9134936764942
Ware,2024,Actual NSS (minus Req NSS),545.605305392746
Wareham,1993,Ch70 Aid,1117.9873670212767
Wareham,1994,Ch70 Aid,1364.7084289931124
Wareham,1995,Ch70 Aid,1741.002930641485
Wareham,1996,Ch70 Aid,2034.4922443811333
Wareham,1997,Ch70 Aid,2391.3419689119173
Wareham,1998,Ch70 Aid,2612.3428827215757
Wareham,1999,Ch70 Aid,2884.8688915375446
Wareham,2000,Ch70 Aid,3117.0114168618265
Wareham,2001,Ch70 Aid,3257.7188766647364
Wareham,2002,Ch70 Aid,3323.1598853868195
Wareham,2003,Ch70 Aid,3390.186495176849
Wareham,2004,Ch70 Aid,3216.681658878505
Wareham,2005,Ch70 Aid,3240.501025490771
Wareham,2006,Ch70 Aid,3366.290854572714
Wareham,2007,Ch70 Aid,3519.2513628104184
Wareham,2008,Ch70 Aid,3692.8419584753647
Wareham,2009,Ch70 Aid,3914.7182701347547
Wareham,2010,Ch70 Aid,3927.503689444979
Wareham,2011,Ch70 Aid,3982.926301998035
Wareham,2012,Ch70 Aid,4087.3132731527917
Wareham,2013,Ch70 Aid,4194.769669940111
Wareham,2014,Ch70 Aid,4338.489566259172
Wareham,2015,Ch70 Aid,4368.042021208027
Wareham,2016,Ch70 Aid,4461.316923138099
Wareham,2017,Ch70 Aid,4677.233028573334
Wareham,2018,Ch70 Aid,4937.380597014925
Wareham,2019,Ch70 Aid,5206.909233176839
Wareham,2020,Ch70 Aid,5509.1519143680525
Wareham,2021,Ch70 Aid,5568.759883478984
Wareham,2022,Ch70 Aid,5927.633318642574
Wareham,2023,Ch70 Aid,5877.908115070846
Wareham,2024,Ch70 Aid,7034.007802340702
Wareham,1993,Req NSS (minus Ch70),3301.964760638298
Wareham,1994,Req NSS (minus Ch70),3269.74221056084
Wareham,1995,Req NSS (minus Ch70),3278.6812113318138
Wareham,1996,Req NSS (minus Ch70),3277.406774295663
Wareham,1997,Req NSS (minus Ch70),3300.0594330996646
Wareham,1998,Req NSS (minus Ch70),3435.6451805431216
Wareham,1999,Req NSS (minus Ch70),3577.8778307508937
Wareham,2000,Req NSS (minus Ch70),3716.0819672131147
Wareham,2001,Req NSS (minus Ch70),3811.4108280254777
Wareham,2002,Req NSS (minus Ch70),4059.0859598853867
Wareham,2003,Req NSS (minus Ch70),4238.450160771704
Wareham,2004,Req NSS (minus Ch70),4407.0505257009345
Wareham,2005,Req NSS (minus Ch70),4595.486082625256
Wareham,2006,Req NSS (minus Ch70),4939.477189473527
Wareham,2007,Req NSS (minus Ch70),5029.359185727231
Wareham,2008,Req NSS (minus Ch70),5318.060737527115
Wareham,2009,Req NSS (minus Ch70),5135.583829520526
Wareham,2010,Req NSS (minus Ch70),5585.212062880975
Wareham,2011,Req NSS (minus Ch70),5738.112348509662
Wareham,2012,Req NSS (minus Ch70),5984.641925777332
Wareham,2013,Req NSS (minus Ch70),6246.3999320421335
Wareham,2014,Req NSS (minus Ch70),6472.329489867226
Wareham,2015,Req NSS (minus Ch70),6492.853445260581
Wareham,2016,Req NSS (minus Ch70),6495.789698046181
Wareham,2017,Req NSS (minus Ch70),6387.362532204637
Wareham,2018,Req NSS (minus Ch70),6423.92723880597
Wareham,2019,Req NSS (minus Ch70),6871.287949921752
Wareham,2020,Req NSS (minus Ch70),7472.9102511321535
Wareham,2021,Req NSS (minus Ch70),7806.977111943404
Wareham,2022,Req NSS (minus Ch70),8377.379903040986
Wareham,2023,Req NSS (minus Ch70),8862.164877629884
Wareham,2024,Req NSS (minus Ch70),9335.15908105765
Wareham,1993,Actual NSS (minus Req NSS),-4419.952127659574
Wareham,1994,Actual NSS (minus Req NSS),-124.20826500491964
Wareham,1995,Actual NSS (minus Req NSS),149.46760013025073
Wareham,1996,Actual NSS (minus Req NSS),0.003798670465337132
Wareham,1997,Actual NSS (minus Req NSS),-36.994513867723256
Wareham,1998,Actual NSS (minus Req NSS),-72.02775290957923
Wareham,1999,Actual NSS (minus Req NSS),-118.08790226460071
Wareham,2000,Actual NSS (minus Req NSS),-91.33138173302108
Wareham,2001,Actual NSS (minus Req NSS),-232.73393167342212
Wareham,2002,Actual NSS (minus Req NSS),-179.56246418338108
Wareham,2003,Actual NSS (minus Req NSS),-170.6980415083309
Wareham,2004,Actual NSS (minus Req NSS),-151.39018691588785
Wareham,2005,Actual NSS (minus Req NSS),-129.74287339414417
Wareham,2006,Actual NSS (minus Req NSS),-31.412902929930986
Wareham,2007,Actual NSS (minus Req NSS),82.0196755689522
Wareham,2008,Actual NSS (minus Req NSS),168.175704989154
Wareham,2009,Actual NSS (minus Req NSS),283.7118019781124
Wareham,2010,Actual NSS (minus Req NSS),315.73770634007735
Wareham,2011,Actual NSS (minus Req NSS),264.60962987225656
Wareham,2012,Actual NSS (minus Req NSS),0.4971581410899365
Wareham,2013,Actual NSS (minus Req NSS),883.4504491749618
Wareham,2014,Actual NSS (minus Req NSS),1127.7073535399602
Wareham,2015,Actual NSS (minus Req NSS),1305.3847992973112
Wareham,2016,Actual NSS (minus Req NSS),1535.939366132995
Wareham,2017,Actual NSS (minus Req NSS),2183.513127702094
Wareham,2018,Actual NSS (minus Req NSS),2881.584913381653
Wareham,2019,Actual NSS (minus Req NSS),2578.9181301248127
Wareham,2020,Actual NSS (minus Req NSS),3091.162500610867
Wareham,2021,Actual NSS (minus Req NSS),2871.0930147148883
Wareham,2022,Actual NSS (minus Req NSS),3619.4781248052905
Wareham,2023,Actual NSS (minus Req NSS),3458.465697377098
Wareham,2024,Actual NSS (minus Req NSS),-16369.166883398353
Watertown,1993,Ch70 Aid,347.5774193548387
Watertown,1994,Ch70 Aid,382.0442989214176
Watertown,1995,Ch70 Aid,401.8187689969605
Watertown,1996,Ch70 Aid,462.2526547052362
Watertown,1997,Ch70 Aid,539.1220588235294
Watertown,1998,Ch70 Aid,614.9160530191458
Watertown,1999,Ch70 Aid,703.1462621885157
Watertown,2000,Ch70 Aid,852.6387585709131
Watertown,2001,Ch70 Aid,1055.6045471487141
Watertown,2002,Ch70 Aid,1145.6180555555557
Watertown,2003,Ch70 Aid,1157.677192982456
Watertown,2004,Ch70 Aid,940.0686980609419
Watertown,2005,Ch70 Aid,956.7271848570279
Watertown,2006,Ch70 Aid,1003.6545965475713
Watertown,2007,Ch70 Aid,1123.9412742382272
Watertown,2008,Ch70 Aid,1249.1313186813188
Watertown,2009,Ch70 Aid,1375.8072612470403
Watertown,2010,Ch70 Aid,1335.6411258795933
Watertown,2011,Ch70 Aid,1243.9961330239753
Watertown,2012,Ch70 Aid,1220.4694339622642
Watertown,2013,Ch70 Aid,1245.9075316927665
Watertown,2014,Ch70 Aid,1439.5844315399183
Watertown,2015,Ch70 Aid,1561.5205331412103
Watertown,2016,Ch70 Aid,1698.6606177606177
Watertown,2017,Ch70 Aid,1766.879766536965
Watertown,2018,Ch70 Aid,1861.4992406985573
Watertown,2019,Ch70 Aid,1983.3269598470363
Watertown,2020,Ch70 Aid,2212.4603474320243
Watertown,2021,Ch70 Aid,2187.675504107543
Watertown,2022,Ch70 Aid,2277.2554660529345
Watertown,2023,Ch70 Aid,2449.4088631984587
Watertown,2024,Ch70 Aid,2934.22172115746
Watertown,1993,Req NSS (minus Ch70),7106.857258064516
Watertown,1994,Req NSS (minus Ch70),6679.160246533128
Watertown,1995,Req NSS (minus Ch70),6863.442629179332
Watertown,1996,Req NSS (minus Ch70),6647.65324057122
Watertown,1997,Req NSS (minus Ch70),6765.978308823529
Watertown,1998,Req NSS (minus Ch70),7080.182621502209
Watertown,1999,Req NSS (minus Ch70),7244.673889490791
Watertown,2000,Req NSS (minus Ch70),7549.293035005413
Watertown,2001,Req NSS (minus Ch70),7798.300782705926
Watertown,2002,Req NSS (minus Ch70),8452.984953703704
Watertown,2003,Req NSS (minus Ch70),8976.240935672515
Watertown,2004,Req NSS (minus Ch70),9670.776968737633
Watertown,2005,Req NSS (minus Ch70),10486.973016512284
Watertown,2006,Req NSS (minus Ch70),10717.310477719791
Watertown,2007,Req NSS (minus Ch70),10550.415908191531
Watertown,2008,Req NSS (minus Ch70),10041.105180533752
Watertown,2009,Req NSS (minus Ch70),9416.732833464877
Watertown,2010,Req NSS (minus Ch70),9386.252931978108
Watertown,2011,Req NSS (minus Ch70),9022.529389017787
Watertown,2012,Req NSS (minus Ch70),8842.68603773585
Watertown,2013,Req NSS (minus Ch70),8902.179716629382
Watertown,2014,Req NSS (minus Ch70),8955.803224624404
Watertown,2015,Req NSS (minus Ch70),8793.108429394813
Watertown,2016,Req NSS (minus Ch70),9231.550193050192
Watertown,2017,Req NSS (minus Ch70),8985.45252918288
Watertown,2018,Req NSS (minus Ch70),9018.752467729688
Watertown,2019,Req NSS (minus Ch70),9349.969789674953
Watertown,2020,Req NSS (minus Ch70),9702.50755287009
Watertown,2021,Req NSS (minus Ch70),10211.86221060493
Watertown,2022,Req NSS (minus Ch70),10637.450326045262
Watertown,2023,Req NSS (minus Ch70),11547.21310211946
Watertown,2024,Req NSS (minus Ch70),12043.437429537767
Watertown,1993,Actual NSS (minus Req NSS),-7454.434677419355
Watertown,1994,Actual NSS (minus Req NSS),19.827041602465332
Watertown,1995,Actual NSS (minus Req NSS),-52.27355623100304
Watertown,1996,Actual NSS (minus Req NSS),79.97199560600497
Watertown,1997,Actual NSS (minus Req NSS),334.97205882352944
Watertown,1998,Actual NSS (minus Req NSS),442.89285714285717
Watertown,1999,Actual NSS (minus Req NSS),756.1635969664138
Watertown,2000,Actual NSS (minus Req NSS),824.9433994947673
Watertown,2001,Actual NSS (minus Req NSS),1232.6189936638098
Watertown,2002,Actual NSS (minus Req NSS),1183.8742283950617
Watertown,2003,Actual NSS (minus Req NSS),1092.7664717348928
Watertown,2004,Actual NSS (minus Req NSS),1400.2057776018994
Watertown,2005,Actual NSS (minus Req NSS),958.5732054121813
Watertown,2006,Actual NSS (minus Req NSS),1387.2521959057774
Watertown,2007,Actual NSS (minus Req NSS),1824.0088642659273
Watertown,2008,Actual NSS (minus Req NSS),2524.2101255886964
Watertown,2009,Actual NSS (minus Req NSS),3766.324576549438
Watertown,2010,Actual NSS (minus Req NSS),3595.255647319954
Watertown,2011,Actual NSS (minus Req NSS),4288.839907192575
Watertown,2012,Actual NSS (minus Req NSS),4363.56679245283
Watertown,2013,Actual NSS (minus Req NSS),4679.10864420046
Watertown,2014,Actual NSS (minus Req NSS),4908.521432291083
Watertown,2015,Actual NSS (minus Req NSS),5997.219027472697
Watertown,2016,Actual NSS (minus Req NSS),7216.587740148575
Watertown,2017,Actual NSS (minus Req NSS),8350.395488666589
Watertown,2018,Actual NSS (minus Req NSS),8625.937738208107
Watertown,2019,Actual NSS (minus Req NSS),9313.382168260043
Watertown,2020,Actual NSS (minus Req NSS),9578.439072694742
Watertown,2021,Actual NSS (minus Req NSS),9385.886591913559
Watertown,2022,Actual NSS (minus Req NSS),10315.06725617318
Watertown,2023,Actual NSS (minus Req NSS),10476.090007783743
Watertown,2024,Actual NSS (minus Req NSS),10204.874175403982
Wayland,1993,Ch70 Aid,396.5502751375688
Wayland,1994,Ch70 Aid,437.6278728606357
Wayland,1995,Ch70 Aid,458.59932170542635
Wayland,1996,Ch70 Aid,526.8133651551312
Wayland,1997,Ch70 Aid,572.8231844835364
Wayland,1998,Ch70 Aid,617.2497865072587
Wayland,1999,Ch70 Aid,688.3593813593814
Wayland,2000,Ch70 Aid,789.4325141776937
Wayland,2001,Ch70 Aid,950.9379412857674
Wayland,2002,Ch70 Aid,1017.1293072824157
Wayland,2003,Ch70 Aid,1009.5976727785613
Wayland,2004,Ch70 Aid,804.2750000000001
Wayland,2005,Ch70 Aid,794.7866759195005
Wayland,2006,Ch70 Aid,849.5026876090751
Wayland,2007,Ch70 Aid,950.0822042822043
Wayland,2008,Ch70 Aid,1095.3474473402357
Wayland,2009,Ch70 Aid,1235.4060495626823
Wayland,2010,Ch70 Aid,1228.1534195933457
Wayland,2011,Ch70 Aid,1163.285608032726
Wayland,2012,Ch70 Aid,1190.7868231730406
Wayland,2013,Ch70 Aid,1233.4982922201139
Wayland,2014,Ch70 Aid,1248.745481927711
Wayland,2015,Ch70 Aid,1378.5223146747353
Wayland,2016,Ch70 Aid,1416.15
Wayland,2017,Ch70 Aid,1532.977626090254
Wayland,2018,Ch70 Aid,1639.1437355880091
Wayland,2019,Ch70 Aid,1755.5035889686437
Wayland,2020,Ch70 Aid,1990.1479534359744
Wayland,2021,Ch70 Aid,1997.6494534489257
Wayland,2022,Ch70 Aid,2032.1775595013223
Wayland,2023,Ch70 Aid,2298.5785310734464
Wayland,2024,Ch70 Aid,2710.5453189108543
Wayland,1993,Req NSS (minus Ch70),6611.6948474237115
Wayland,1994,Req NSS (minus Ch70),6501.165281173594
Wayland,1995,Req NSS (minus Ch70),6610.725775193799
Wayland,1996,Req NSS (minus Ch70),6407.584248210024
Wayland,1997,Req NSS (minus Ch70),6163.9909788001805
Wayland,1998,Req NSS (minus Ch70),6236.543552519214
Wayland,1999,Req NSS (minus Ch70),6289.039072039072
Wayland,2000,Req NSS (minus Ch70),6248.462003780718
Wayland,2001,Req NSS (minus Ch70),6238.017094017094
Wayland,2002,Req NSS (minus Ch70),6632.54458259325
Wayland,2003,Req NSS (minus Ch70),6998.745063469675
Wayland,2004,Req NSS (minus Ch70),7215.194803370787
Wayland,2005,Req NSS (minus Ch70),7436.842817487855
Wayland,2006,Req NSS (minus Ch70),7827.636579406632
Wayland,2007,Req NSS (minus Ch70),7784.437697437697
Wayland,2008,Req NSS (minus Ch70),7678.789717957872
Wayland,2009,Req NSS (minus Ch70),7726.280612244898
Wayland,2010,Req NSS (minus Ch70),8054.517560073938
Wayland,2011,Req NSS (minus Ch70),7994.433246560059
Wayland,2012,Req NSS (minus Ch70),8210.514956455889
Wayland,2013,Req NSS (minus Ch70),8429.949146110057
Wayland,2014,Req NSS (minus Ch70),8522.204819277109
Wayland,2015,Req NSS (minus Ch70),8239.002647503783
Wayland,2016,Req NSS (minus Ch70),8221.33893129771
Wayland,2017,Req NSS (minus Ch70),7828.524459613197
Wayland,2018,Req NSS (minus Ch70),7985.487317448117
Wayland,2019,Req NSS (minus Ch70),8210.033622969398
Wayland,2020,Req NSS (minus Ch70),8474.892602328202
Wayland,2021,Req NSS (minus Ch70),8773.466641537882
Wayland,2022,Req NSS (minus Ch70),9028.13600302229
Wayland,2023,Req NSS (minus Ch70),9369.970998116762
Wayland,2024,Req NSS (minus Ch70),9642.842969041403
Wayland,1993,Actual NSS (minus Req NSS),-7008.24512256128
Wayland,1994,Actual NSS (minus Req NSS),355.55892420537896
Wayland,1995,Actual NSS (minus Req NSS),721.8343023255813
Wayland,1996,Actual NSS (minus Req NSS),1039.1923627684964
Wayland,1997,Actual NSS (minus Req NSS),1092.7370320252594
Wayland,1998,Actual NSS (minus Req NSS),1358.0879590093937
Wayland,1999,Actual NSS (minus Req NSS),962.4291819291819
Wayland,2000,Actual NSS (minus Req NSS),1216.7383742911154
Wayland,2001,Actual NSS (minus Req NSS),1485.3875882571535
Wayland,2002,Actual NSS (minus Req NSS),1572.2706927175843
Wayland,2003,Actual NSS (minus Req NSS),1484.6029619181948
Wayland,2004,Actual NSS (minus Req NSS),2468.1281601123596
Wayland,2005,Actual NSS (minus Req NSS),2246.42506592644
Wayland,2006,Actual NSS (minus Req NSS),2479.550140970207
Wayland,2007,Actual NSS (minus Req NSS),2852.3172341172344
Wayland,2008,Actual NSS (minus Req NSS),3548.90746162085
Wayland,2009,Actual NSS (minus Req NSS),4325.15918367347
Wayland,2010,Actual NSS (minus Req NSS),4963.009168207023
Wayland,2011,Actual NSS (minus Req NSS),4923.718408330234
Wayland,2012,Actual NSS (minus Req NSS),4870.977432790609
Wayland,2013,Actual NSS (minus Req NSS),5020.937786126136
Wayland,2014,Actual NSS (minus Req NSS),4768.982022227057
Wayland,2015,Actual NSS (minus Req NSS),5760.245083207262
Wayland,2016,Actual NSS (minus Req NSS),6402.272602797237
Wayland,2017,Actual NSS (minus Req NSS),6985.779993174062
Wayland,2018,Actual NSS (minus Req NSS),7658.625527671021
Wayland,2019,Actual NSS (minus Req NSS),7585.934961465814
Wayland,2020,Actual NSS (minus Req NSS),7757.297848666918
Wayland,2021,Actual NSS (minus Req NSS),8328.507736901616
Wayland,2022,Actual NSS (minus Req NSS),8703.731076690592
Wayland,2023,Actual NSS (minus Req NSS),9111.820463276836
Wayland,2024,Actual NSS (minus Req NSS),9209.835484147703
Webster,1993,Ch70 Aid,2179.9870898332438
Webster,1994,Ch70 Aid,2218.4112903225805
Webster,1995,Ch70 Aid,2471.6661546338964
Webster,1996,Ch70 Aid,2700.438465371201
Webster,1997,Ch70 Aid,2915.451694486596
Webster,1998,Ch70 Aid,3064.026835443038
Webster,1999,Ch70 Aid,3301.1730371900826
Webster,2000,Ch70 Aid,3434.20914696814
Webster,2001,Ch70 Aid,3614.51158003088
Webster,2002,Ch70 Aid,3799.8192963752667
Webster,2003,Ch70 Aid,3809.973810796366
Webster,2004,Ch70 Aid,3604.980360065466
Webster,2005,Ch70 Aid,3730.1837284482754
Webster,2006,Ch70 Aid,3841.8193146417448
Webster,2007,Ch70 Aid,4229.252849740933
Webster,2008,Ch70 Aid,4500.108826479438
Webster,2009,Ch70 Aid,4724.8849512069855
Webster,2010,Ch70 Aid,4530.333668341708
Webster,2011,Ch70 Aid,4780.357645875251
Webster,2012,Ch70 Aid,4882.150740929995
Webster,2013,Ch70 Aid,5134.817003628823
Webster,2014,Ch70 Aid,5228.407294832827
Webster,2015,Ch70 Aid,5310.719191919192
Webster,2016,Ch70 Aid,5555.521608040201
Webster,2017,Ch70 Aid,5982.536427145708
Webster,2018,Ch70 Aid,6161.707893413776
Webster,2019,Ch70 Aid,6335.892323030907
Webster,2020,Ch70 Aid,6975.592573753815
Webster,2021,Ch70 Aid,7222.370736529906
Webster,2022,Ch70 Aid,7843.291978609625
Webster,2023,Ch70 Aid,8851.677912493411
Webster,2024,Ch70 Aid,10026.342947037232
Webster,1993,Req NSS (minus Ch70),2804.775147928994
Webster,1994,Req NSS (minus Ch70),2472.2752016129034
Webster,1995,Req NSS (minus Ch70),2687.232462877624
Webster,1996,Req NSS (minus Ch70),2526.8261086198304
Webster,1997,Req NSS (minus Ch70),2657.960546282246
Webster,1998,Req NSS (minus Ch70),2816.4101265822783
Webster,1999,Req NSS (minus Ch70),2950.811983471074
Webster,2000,Req NSS (minus Ch70),3098.2980472764643
Webster,2001,Req NSS (minus Ch70),3209.3412249099333
Webster,2002,Req NSS (minus Ch70),3412.06236673774
Webster,2003,Req NSS (minus Ch70),3510.903794762159
Webster,2004,Req NSS (minus Ch70),3684.473540643754
Webster,2005,Req NSS (minus Ch70),3878.961206896552
Webster,2006,Req NSS (minus Ch70),3967.830218068536
Webster,2007,Req NSS (minus Ch70),4284.875129533679
Webster,2008,Req NSS (minus Ch70),4404.176529588766
Webster,2009,Req NSS (minus Ch70),4236.759116589625
Webster,2010,Req NSS (minus Ch70),4685.042211055276
Webster,2011,Req NSS (minus Ch70),4744.892857142857
Webster,2012,Req NSS (minus Ch70),4977.77874297394
Webster,2013,Req NSS (minus Ch70),5119.358216692587
Webster,2014,Req NSS (minus Ch70),5155.348024316109
Webster,2015,Req NSS (minus Ch70),5182.465656565657
Webster,2016,Req NSS (minus Ch70),5199.194472361809
Webster,2017,Req NSS (minus Ch70),5063.753992015968
Webster,2018,Req NSS (minus Ch70),5113.300150829563
Webster,2019,Req NSS (minus Ch70),5302.52442671984
Webster,2020,Req NSS (minus Ch70),5626.903865717192
Webster,2021,Req NSS (minus Ch70),5670.740484429066
Webster,2022,Req NSS (minus Ch70),6174.706951871658
Webster,2023,Req NSS (minus Ch70),6461.114391143911
Webster,2024,Req NSS (minus Ch70),6739.136864184583
Webster,1993,Actual NSS (minus Req NSS),-4984.762237762237
Webster,1994,Actual NSS (minus Req NSS),131.33114919354838
Webster,1995,Actual NSS (minus Req NSS),3.4895033282130057
Webster,1996,Actual NSS (minus Req NSS),167.6297957149975
Webster,1997,Actual NSS (minus Req NSS),173.09205867475973
Webster,1998,Actual NSS (minus Req NSS),210.41721518987342
Webster,1999,Actual NSS (minus Req NSS),263.8889462809917
Webster,2000,Actual NSS (minus Req NSS),284.0534429599178
Webster,2001,Actual NSS (minus Req NSS),147.90066906845084
Webster,2002,Actual NSS (minus Req NSS),435.6460554371002
Webster,2003,Actual NSS (minus Req NSS),486.7103153393907
Webster,2004,Actual NSS (minus Req NSS),931.0420076377524
Webster,2005,Actual NSS (minus Req NSS),612.2299159928707
Webster,2006,Actual NSS (minus Req NSS),766.2764524238944
Webster,2007,Actual NSS (minus Req NSS),365.8569948186528
Webster,2008,Actual NSS (minus Req NSS),430.11484453360083
Webster,2009,Actual NSS (minus Req NSS),479.27610712322013
Webster,2010,Actual NSS (minus Req NSS),36.58291457286432
Webster,2011,Actual NSS (minus Req NSS),501.9562374245473
Webster,2012,Actual NSS (minus Req NSS),369.8129790495657
Webster,2013,Actual NSS (minus Req NSS),627.235319213118
Webster,2014,Actual NSS (minus Req NSS),526.1075975066117
Webster,2015,Actual NSS (minus Req NSS),767.8849495664144
Webster,2016,Actual NSS (minus Req NSS),841.024529487546
Webster,2017,Actual NSS (minus Req NSS),1196.4233989557827
Webster,2018,Actual NSS (minus Req NSS),1685.515156451828
Webster,2019,Actual NSS (minus Req NSS),1758.3498835247624
Webster,2020,Actual NSS (minus Req NSS),1429.8623752606652
Webster,2021,Actual NSS (minus Req NSS),844.2097212779591
